system_id,sentence
326,記者署名
326,記者施怡妏綜合報導
326,完整新聞標題
326,萬就能買房
326,過往售屋廣告曝網嘆現在連靈骨塔都買不起
326,完整新聞內文
326,台灣近年萬物齊漲，特別是房價令許多人望而卻步，許多躺平族已放棄買房，
326,名網友貼出張房地產的廣告，上面寫著萬買坪新莊房，三房兩廳
326,套房雙衛，位於新莊重劃區，為宏泰重劃期，照片曝光後，掀起許多網友感嘆，
326,現在萬連靈骨塔都買不起往事只能回味
326,原在臉書我是新莊人發文，貼出張建案廣告，新北市新莊區萬買坪，
326,年銀行貸款，為宏泰重劃期，權狀為坪三房兩廳套房雙衛全部南北座向
326,方正格局高級建材，高品質低價位，機會不多，要買要快
326,貼文出，網友對比今日的房價，紛紛感到無奈，切都回不去了
326,買房真的要真早，不能等陽春麵元早就沒了現在是萬買坪
326,以前沒有買到房，現在要買真的很難現在萬連靈骨塔都買不起
326,當時附近不是工業區就是田現今社會萬買衛浴設備，可能還太少
326,另外，也有許多網友指出，萬應該只是頭期款而已，現代年輕人看到這房價
326,真是覺得生不逢時，不過萬應該是頭期款吧萬是頭款耶，你後面還要貸款，
326,而且當年利率是還是起跳
326,完整新聞連結或短網址需放媒體原始連結，不可用轉載媒體連結
326,////
326,備註
326,聽黨話跟黨走黨帶你財富自由
326,不要懷疑政府打炒房的決心
326,年貸年貸誰說房貸要繳完
326,年經濟最好
326,買不起只能怪自己
326,在那叫什麼
327,真的是堆人看不懂政府的防疫政策
327,就說了朝正常生活的方向前進
327,沒發現嗎看看重症率跟死亡率分佈年齡
327,就知道了啊版上不是直說躺平族
327,年輕人買不起房資源都掌握在老人手上
327,所以這個政策是沒問題的啊你各位年齡分佈
327,不就落在之間嗎
327,要有感恩的心為了讓資源下放年輕人
327,買得起房讓政策能實現政府在努力了
327,再請等陣子之後資源就能重新洗牌了
327,大家說好不好
328,清零仔才是真正的躺平族
328,什麼都不做，期望政府都幫他弄好好
328,明明可以自己關在家，還要政府強制升級讓他不能出門
328,明明可以自己把三劑打滿，還要政府強制人民都打三劑
328,明明打半成品疫苗有風險，但忽視疫苗風險只想政府趕快買疫苗
328,明明可以說服家人老人不要出門，但只要求政府停辦大型活動
328,所以清零仔為了防疫做了什麼準備了
328,就出張嘴要政府媽媽幫他做好切，然後躺平享
328,受別人的努力而已
328,我是共存仔，跟你說我做了什麼準備
328,我備好各種抗氧化營養食品，並且幫家裡人也備好了，因為我覺得自身免疫力大於切
328,疫情嚴重期間，口罩每天更換
328,家中環境打掃，我把床單被子都洗了
328,其實這樣對我來說就很足夠了，的輕症，你到底還想怎樣呢
328,還有，趕快買保險吧
329,在社團看到位房仲這樣說
329,///
329,"所以不是賣房的人的錯,是政策有問題囉"
329,躺平族是不是可以繼續躺了
329,有無這方面的八卦
329,馬斯克要認我當乾兒子嗎~~
330,內捲文化
330,如家公司，原本實行八小時工作制，但有些人自願加班，並得到管理層的賞識
330,此時，原先按時上下班的人開始擔心自己成為劣勢者，也自願加班，久而久之，加班便成為常態，最後變成如果不自願加班，就會影響自己在職場的生存，降低談判力
330,現在不止科技廠連政府部門都在搞責任制，
330,事做完才能走，事做不完打卡完下班帶回家繼續做，至於能不能提報加班時數就要看各家的規定如何，有些要提前申報，申報也不定能核准，不能核准的加班時數就是功德班，有工作的實情但領不到錢
330,像是台鐵/不加班的活動個人是蠻支持的，
330,現在台灣內捲文化盛行，辦公效率高也不見得能夠逃脫這泥沼，能者過勞被指派的事反而更多，期許台灣的勞動環境能夠有所提升，繼續內捲下去會越來越多佛系躺平族
330,各位工作的公司內捲文化盛行嗎
331,媒體來源
331,記者署名網搜小組鄺郁庭報導
331,完整新聞標題房板堆買房心得都年級生驚呆他
331,年級哭了有夠衰
331,完整新聞內文
331,有鄉民最近在逛房板的時候，發現很多分享買房經驗的居然都是八年
331,級生，甚至工作幾年就買房了，似乎沒在管房價
331,，忍不住感嘆，所以，八年級是不是
331,個比較敢衝的世代
331,留言處則有不少七年級生現身，七年級有夠衰年級真
331,的衰爆
331,也有八年級直搖頭，說自己早就躺平
331,這位網友在的板上發起閒聊，八年級是不是個比較敢衝的世代
331,說他
331,逛房板的時候，發現堆八年級生在分享買房經驗，很多都工作幾年就買房了，也沒在
331,管房價的，讓他很吃驚，所以，八年級是不是個，比較敢衝的世代
331,貼文出，就有人紛紛留言議論，
331,八年級家裡的小孩人數少，爸媽會資助而且幾
331,乎都買預售新成屋，驚呆有嗎
331,剛好在科技業而已吧我認識的八年級都是
331,把拔給的，然後都說是自己打拼年級有在存股的，今年資產翻三倍以上很多
331,底下則有七年級生抱怨道，年級那時氣氛很不好年級剛好遇到分紅費用化
331,政策多少年級從小被灌輸有錢就要存，不要隨便借錢的觀念，結果錢的價值都被
331,通膨吃光，還倒扣了，借錢買房抗通膨還會資產增加年級男生還要當個月的兵
331,，那年，我的年薪只有萬，不是萬，還要自己出高鐵票返鄉或返回軍營
331,還有許多八年級生反駁，並沒有，以現在房價動不動破千萬來說，沒有長輩支援根本買
331,不起，所以我是躺平了啦最近開始關注八年級表現了，害我以為躺平的八年級
331,只有我我八年級平到不能再平我八年級已躺平，身邊的朋友很多都買房了，
331,爸媽贊助金額平均起跳，好羨慕八年班，躺平我也八年級，積極躺
331,平我八年級，直接躺平族
331,完整新聞連結
331,////
331,備註嗆肥宅我嗆夠了嗎
332,安安
332,餓死抬頭啦
332,躺平族哪次不躺平
332,自從疫情不能出國後，桃園機捷走道常有流浪漢睡地板
332,他們掌握了財富密碼
332,冬夏均暖有空調，不冷也不熱
332,還能手機充電
332,不能出國人流少睡覺超方便
332,想往哪走交通通暢
332,想吃東西也簡單
332,唯缺點就不能自行關燈
332,只能等晚上時間到
332,嗶嗶
332,連上弟兄
332,寢室熄燈
332,買不起房可以去那邊躺平嗎
332,乾無八卦某
333,開始有比特幣後來還有些什麼躺平族
333,然後現在堆人不願意當公司的狗跑去外送
333,接下來會是什麼
334,小弟躺平族
334,目前快歲還是住家裡
334,年前家人把家中市話取消掉
334,原因是會打到家中電話的人通常是
334,詐騙
334,各項民調公司
334,打錯電話
334,房仲問你要不要賣房
334,投資保險業者
334,久久才聯絡的鄉下親友
334,家中電話幾乎都是被動接聽
334,其實真的完全不需要
334,雖然每個月基本費才幾十塊或者張百元鈔而已
334,但終究還是錢把這些錢拿去買個兩杯手搖飲也是爽
334,比較不方便就是沒辦法再打免付費電話
334,各位把家中市話取消的人多嗎
334,有沒有八卦
335,九年級生曝購屋規劃讓七年級哭了眾人讚少年房神
335,編輯張晏慈報導
335,台灣的房價漲不回頭，政府打房似乎越打越貴，許多青壯年出社會打拚多年仍買不起
335,個屬於自己的家，許多七八年級生更是對未來相當迷惘，甚至出現躺平族，
335,不過有
335,名目前還是大學生的九年級生對於購屋投資相當有想法和規劃，他在上向網友們請益
335,買房問題，讓眾人相當讚嘆直呼他是少年房神
335,原自稱自己是九年級生，目前仍就讀國立大學，因為有購屋的規劃，先前已經瀏覽過很
335,多前輩文章，也因如此讓他評估出自己買房的可能性
335,原提到，想在基隆新豐街或山海
335,關這附近，尋找房或小房總價內的物件，家裡同意幫助貸款，目前自備款約有百
335,多萬
335,貸款部分，使用在學期間家裡會贊助的房租大約萬，不足的部分拿自己生活費
335,來補，以貸款萬來算，本利和也約萬上下
335,原也說，畢業後將此房出租，拿租金養這間，預計持有至年，以當地行情至
335,兩房都大概個禮拜就被租掉，這點應該不需煩惱
335,原認為，與其將這筆錢放儲蓄
335,險，不如趕緊進入房市培養自己的市場經驗，也順便幫自己養未來的頭期款
335,原隨後也認真地向眾人請益購屋相關的稅務貸款和登記等問題，對於原做足功課的
335,提問，網友掀起熱烈討論，雖然有人酸他這算哪門子投資，頭期款媽媽存的借款媽媽
335,借貸款媽媽繳
335,不要打父母棺材本的主意，借錢請靠自己頭期老媽存貸
335,款家人繳，所以你做了什麼
335,不過也有人認為有投資觀念是好事，力挺他少年房神，我尊敬想法很好推，要是
335,我大學也這樣就好了這讓無房七年級情何以堪原真的很厲害耶，我大學只
335,有聽過同學爸媽直接買房給小孩，還沒有大學生自己買房的我覺得蠻佩服的，至少
335,你大學就開始思考怎麼投資
335,////
335,以後我小孩會上在那邊魯魯叫誤生
335,我定先打死它
336,阿呦威呀
336,剛剛無聊去查養老院價格
336,查嚇了跳
336,間張床房型個月萬
336,之前躺平族群不是說
336,不買房不買車不結婚
336,反正以後老了住養老院就好
336,是不是他們都沒去查價格啊
337,如提
337,用越久越感覺都是堆抱怨仔網路講得頭頭是道
337,現實就是
337,被當低薪加班奴工到處被人凹當作做功德
337,被政策當韭菜到路上容易被撞
337,物價房價高漲出生率世界倒數第
337,但人民還是任勞任怨不對老闆官員有怨言
337,也不上街爭取權益何況是申訴
337,都會說比中國東南亞非洲生活好就好
337,聽到老外唬爛就高潮
337,想想巴哈等
337,根本就是要求太多才會怨言吧
337,各位說
337,對阿多年來經濟最好堆以下堆年薪萬有什麼好抱怨要求的
337,我這失業躺平族都懶得抱怨了
337,科技版房仲板股票版人人欣欣向榮賺到流油
337,民意滿意度都有想不到輸得理由
338,如題啦
338,人的生也就年
338,然後最精華的時光都花在工作上了
338,領著死薪水勉強度日看著買不起的房子
338,工作的意義到底是什麼啊
338,勉強糊口嗎
338,我也想加入躺平族了
339,媒體來源
339,聯合報
339,記者署名
339,本報記者連線報導
339,完整新聞標題
339,頭家最關心購屋痛苦指數飆台南高雄叫苦
339,完整新聞內文
339,住透天厝原本是南部人引為天經地義的事，近年台南高雄購屋痛苦指數飆升，上班
339,族薪資追不上熱燙燙房價，連幾坪公寓也要百萬元起跳
339,年輕人買不起，工作多
339,年的人望房價大嘆現在只要有房住就好了，哪敢奢想透天厝
339,府城和港都的高房價成為市長選戰攻防話題，台南市長黃偉哲引以為傲的運河星鑽開
339,發案，被國民黨市長參選人謝龍介批是炒作地價的始作俑者
339,台積電月進駐高雄，招商
339,紅利尚未實現，先行狂飆的房價引來民怨，如何有個自己的家
339,擺脫無殼蝸牛的痛苦，成
339,為南高雙城市民最關心的事
339,收入被房價吃掉淪屋奴
339,護理師小嫻和在南科上班的先生育有子，年前想換房，周邊安定區大樓戶開價
339,多萬元，想等房價下跌，不料不跌反漲
339,小嫻說等來等去等成仇，今年咬牙往蛋殼區
339,安南區十二佃買坪數不大的大樓宅，要價多萬，她嘆等待的幾年收入被狂飆的房價
339,吃掉，還得當年屋奴
339,國民黨市長參選人議員謝龍介在議會砲火全開，批黃偉哲以每坪上百萬天價標售運河星
339,鑽市有地，建商取得土地成本高，出現炒作空間
339,反觀台南年輕人薪資不高，薪水跟不上
339,房價漲幅
339,新社區不僅房價飆，學校也不夠，停車位不足，交通壅塞問題接踵而來，顯然
339,市府並未做好準備
339,黃偉哲說，有建設就會帶動房價，高雄因台積電設廠帶動北高雄房價，台中也是，這不
339,只是台南的問題，而是全國性的問題
339,南科和沙崙科學園區有特定題材，不能要求房市
339,不漲，但其他區不要全面過度上漲，市府透過建社宅徵囤房稅房租補貼等減輕居住負
339,擔
339,社宅蓋在蛋黃區買不起
339,綠營縣市打房政策幾乎都是複製貼上，謝龍介酸，台南推社宅，地點選在高單價蛋黃
339,區，年輕人還是買不起，社宅蓋在蛋白區才能發揮照顧弱勢效益
339,議員李中岑說，房地產
339,漲幅倍，高房價已影響市民幸福感
339,房貸車貸年輕人不敢生
339,多歲的何姓國小老師與先生雙薪收入每月約萬，去年買下高雄楠梓預售屋，面臨購屋
339,貸款車貸多頭燒，想為小孩再添個弟妹做伴，但真的負擔不起，周末還到市場擺攤
339,賣小吃，很能體會為何年輕人不敢生
339,常能看到外送員帶著孩子送餐，議員郭建盟說，年輕世代壓力沉重，建議市府建地上
339,權住宅，政府出地出錢，規範定年限內不得轉售，買地上權者存夠錢換屋，再協助下
339,位年輕人
339,台積電到楠梓設廠，房地產業者表示，楠梓左營鼓山及三民區房市交易熱絡，鼓山預
339,售屋每坪成交價逼近萬，左營區破萬
339,國民黨議員黃香菽說，房價飆漲過快不是好事
339,，高雄般薪資每月萬，社宅住滿年也買不起房子
339,買房困難躺平族更躺平
339,年輕人買房壓力可以理解
339,高雄市長陳其邁說，台積電引進半導體先進製程，透過產
339,業大帶小策略，可帶動下游產業發展
339,市府創造更多好的工作機會，薪資高的職缺會
339,愈來愈多
339,建社宅只是政策之，會搭配青年租金補貼首購低利貸款課徵囤房稅等措
339,施
339,高師大校長吳連賞說，建商拉抬房價，只會讓躺平族更躺平，市府要注意高科技產業
339,對傳統產業造成排擠效應，傳產人力問題要未雨綢繆
339,中山大學教授郭瑞坤說，高雄產業
339,低薪問題已久，相同職缺，高雄月薪比台北少千至千元，高雄比竹科南科起步晚，需
339,要時間整合才能發揮更大能量
339,完整新聞連結或短網址需放媒體原始連結，不可用轉載媒體連結
339,//////
339,_
339,備註
339,暖
340,這種文真正的目的就是炫耀啦
340,要移民可以啊，有錢技術國家任你挑
340,但般人就兩者皆無，所以她就是炫耀自己能力很好可以在歐美工作置產
340,再假裝自己其實能力不夠，買不起台灣的房
340,帶風向讓大家覺得台灣的房子又小又爛又貴，沒那個價值
340,點都沒顧慮到硬著頭皮扛貸款買房的自住客
340,所以這種文真的不要看
340,沒買房的看了就會猶豫，看著房價漲，但又無法出國，到頭來後悔沒上車
340,買房的看了就覺得自己是盤子，但又不想把房子賣掉，看著躺平族過爽日子
340,台灣的房真的貴嗎
340,貴就不會堆人搶著買了
341,如題
341,處男
341,媽寶
341,躺平族
341,怎樣度過
341,有無八卦
341,超商女店員真的有男友了
342,薪水苦房價飆年輕人看不見希望
342,揭密躺平族暴增原因
342,記者顧上鈞/攝影李偉華報導
342,////
342,現代社會壓力越來越大，尤其
342,房價飛漲，年輕人完全買不起房，連帶造成結婚率下降，形
342,成少子危機，也由於很多年輕人再怎麼努力，都無法在社會上翻身
342,，也讓現在社會上出現
342,種新興現象，也就是躺平族，乾脆自我放棄，過天算天，形成嚴重社會警訊
342,新建案棟棟的蓋，產線訂單忙到接不完，房價物價飛漲，社會景氣呈現片繁榮景象
342,，然而停滯不前的薪水，這代年輕人，看得見希望嗎
342,年次的，剛退伍人生第份工作，是廣告設計助理，家住新北在台北上班，月薪萬
342,廣告設計助理就稍微要控制自己的物質慾望，可能要存多點錢會比較難點，
342,但基本上生活開銷都還可以
342,保險業務徐先生我現在在保險業上班，這個行業就是靠自己個人的努力，就看自己可
342,以做多少，就可以有多少的收入
342,年次的徐先生高雄人，目前培訓階段沒有底薪，暫住親戚家但也在準備看屋租房，未來
342,希望依靠業務的工作性質，創造高收入
342,保險業務徐先生我前幾天有個朋友，他們家也是租屋租了半輩子了，但前幾個月被
342,房東突然說不租了，就被趕出去，那問題是他們家已經在那生活了好幾年，所以我會覺得
342,說定要有自己的房子，這是我個追求的目標
342,兩位八年級末的社會新鮮人，對於未來充滿理想，但現實困境，卻又讓這代年輕人，無
342,奈又失望
342,廣告設計助理像我自己身邊大部分的朋友，就是都沒有太大的目標，或是多遠的
342,志向，就基本上大家都是，希望可以有份穩定薪水，然後生活開銷都可以打平，我自己
342,的話當然是希望，未來可以再提升自己的工作能力，或是學經歷方面，買房子當然是個
342,終極目標，但可能就以目前的環境跟情況來說，算是比較難
342,保險業務徐先生像我前幾天才聽到個案例是，中永和那種幾年快年的房子，也
342,要千萬，我聽到我就搖頭，我覺得雙北地區對年輕人來講，真的房價真的很不友善
342,記者顧上鈞
342,躺平族是年開始，在中國大陸流行的網路用語，泛指後出生的年輕人，在經濟衰
342,退社會階層固化的當下，與其跟隨傳統價值堅持奮鬥
342,年次的小姐，外型姣好思緒清楚，但目前沒有工作，生活日常就是在家玩玩貓，看看
342,股票
342,年級生小姐基本上因為我本身，爸爸媽媽就是新北市人，所以住的地方就是跟爸爸
342,媽媽住，所以不會有太大的問題，那車子的話因為其實，現在我會覺得搭計程車，都會比
342,養台車要來得更划算
342,拒絕成為企業巨獸賺錢的機器，以及資本主義剝削的奴隸，選擇躺平是年輕人，對大環境
342,的無聲抗議
342,年級生小姐因為我之前有在上班，但是我的行業別的關係，可能我的薪水就是到
342,，萬塊這樣，然後我會覺得說，我每天從早上要通勤，然後要化妝，然後去加班，然後
342,開會，然後十幾個小時就下來了，可是卻獲得的報酬，可能就是只有這樣子而已，就是有
342,種在窮忙的感覺
342,與其庸庸碌碌窮忙生，如造飲輒盡度過悠哉人生，但輕鬆的背後，其實是年級生，對
342,於現實壓力的莫可奈何
342,記者顧上鈞
342,，但事實上現在貧富差
342,距，的確愈來愈大，中產階級逐漸消失，形成富者恆富貧者恆貧的極端現象
342,走出新莊副都心捷運站，乾淨整齊的街道，放眼所及，都是動輒兩，三千萬起跳的新建案
342,，年次的上班族，在豪宅林立的新北重劃區工作，家裡卻住桃園南崁，每天得花
342,個小時通勤上班
342,上班族那其實辛苦的話也沒辦法，畢竟就是生活，那你要嘛就選擇多花點時間
342,通勤，要嘛就選擇多花點錢，來節省自己的時間
342,年次的健身教練，同樣家住桃園，在台北工作，但卻選擇月租萬元的套房，工作
342,收入到萬，生活還算過得不錯，但說到買車買房，卻沒有打算
342,健身教練我對買房子比較沒有那麼多憧憬，就是如果在台灣買車子或買其他產品
342,，你第個想到說二手定比較便宜，但台灣反而就是二手的房子價格，反而搞不好比
342,你原先買的更高，就是還滿奇怪的
342,兩位八年級頭的年輕人，如今也要奔向歲，俗話說而立，但在社會上立足的定義，無
342,論是有車有房還是結婚生子，在房價飛漲的年代似乎都成了奢望
342,健身教練我們都是活在個很不穩定的生活中，但是如果你直很想要掌控這些
342,，你不能掌控的東西的話，你就會變得滿痛苦的這樣
342,上班族躺平的話我目前還沒有到那個階段，目前還沒被現實擊打成這樣，只是我
342,也能理解，他們那些躺平族的想法，就是畢竟現在生活真的比較辛苦些，那想要讓自己
342,過得輕鬆點，也無可厚非
342,到底是遵循傳統社會期望繼續拚搏，還是認清現實向命運低頭，是年級生，普遍的糾結
342,與掙扎，
342,根據聯徵中心貸款資料，到歲的青年購屋族貸款占比，從年的，
342,降到年的，
342,平均減少個百分點，數字看似差異不大，但實質內容卻更加極端
342,台大國發所副教授辛炳隆這個整個經濟發展的果實，會越來越集中在少數人身上，也
342,看得出來現在很多的少數的菁英，哪怕是年輕人，他可能可以賺到非常非常多的錢，但那
342,都是非常少的非常有限的人
342,第建經研究中心副理張菱育未來來講的話，房價要大幅下跌的情形，比較不太容易
342,，如果是夫妻兩人的話，雙薪家庭來講的話，負擔會比較小點
342,說要夫婦兩人起努力，卻又談何容易，因為高房價讓年輕人不敢結婚，根據統計，
342,台灣
342,年結婚率千分之，創下歷史新低，截至年底，到歲的適婚年齡層，未婚
342,率達到，創下歷史新高，台灣的生育率更已連續年下降，年達到，
342,這是
342,年輕人面對社會壓力，最直白的回應
342,台大國發所副教授辛炳隆很多年輕人不儲蓄的原因是，他認為我儲蓄幹嘛，我又買不
342,起房子，所以青年住宅社會住宅這個部分，要更有力道的去推動
342,低薪高房價勞保破產危機，連帶造成不婚不生少子化
342,，所有負面因素惡性循環環環相扣，
342,是年輕人的枷鎖，更是國家發展的禁錮
342,///
342,感謝蔡大統領帶領不婚不生風潮史上經濟最好股市萬八
342,死忠的加入黨就可以月領九萬啦
343,自從這個中國流行語在台灣流行開來後
343,很多不努力工作的廢物都會拿這個詞彙裝死
343,"說什麼""啊對啦我就躺平了不要吵我睡覺""之類的"
343,"不知道月薪超過多少萬的人，你才會無法用""躺平族""這個詞彙罵他"
343,有八卦嗎
344,如題
344,沒有救了
344,沒有人比我知道
344,我比任何人都還想要張大學文憑
344,好想休學
344,可以嗎
344,對不起我是躺平族
345,本來是張激勵人心的圖，原來是說感覺心煩時候，
345,換個角度其實是爽
345,但經過我們仔細研究煩這個中文字，發現其實不是這樣
345,而應該是這樣
345,///
345,生活煩悶，只能躺平
345,古人造字煩時，居然暗藏著躺平的經妙
345,有國字造字藝術的八卦嗎
346,出生年代真的很重要
346,看電視有介紹韓國躺平族
346,對政黨失望透頂~還稱朝鮮地獄
346,"以前有努力就有回報,你賺年不吃不喝就可以買百萬的房"
346,現在年不吃不喝未必可以買到百萬的房
346,台灣也差不多是這樣辣~
346,經濟起飛時人人有工作~物價也沒現在高
346,而且以前農地很多~大多都還有留給子孫
346,現在有工作物價超高~物價漲和薪資漲不成比例
346,生錯時代和父母囉~呵呵
347,安~澎湖魚雁來拉
347,小弟想問下
347,"台灣爽哥多嗎,"
347,肥宅我常看八卦版人數始終保持上萬
347,這些人閒來無事每天看板發費文回廢文
347,是不是躺平族阿
347,感覺很爽ㄟ
347,有無掛呼
348,全台轉移棟數約萬棟
348,台灣政府為什麼要為少數人修法
348,是吧
348,修法會讓房價降
348,爽少數人
348,多數人是不希望房價跌的
348,好啦假設萬棟夫妻在名小孩
348,個人
348,算個假設好了
348,政府為什麼要為
348,這約百萬的人的利益
348,去犧牲多數人的利益
348,大多數人都不希望房價跌
348,只希望漲
348,然後躺平仔不買房等著繼承
348,這就是政府的德政
348,所以
348,台灣人口從萬要慢慢變成萬再來萬再來不知道剩多少
348,短期看不出來長期是可預期的
348,因為歷任政府根本不想解決這個問題
348,有人說台灣小所以土地很貴
348,笑死
348,那是台灣都更慢
348,台北市堆破房水泥屋
348,坪百萬土地有那個價值但是房屋沒有
348,台灣都更條例要在修改再快點
348,在不改外國人寧願去首爾上海東京觀光也不來看破台北市容好嗎
348,還有些躺平族
348,很驕傲地說我爛我不生因為養不起
348,這就更好笑了
348,魯蛇老了沒小孩
348,要不要住養老院
348,喔抱歉養老院超貴的好嗎
348,魯蛇哪有可能繳的起個月要萬的費用
348,你以為的勞保可以領月退
348,然後金字塔底端的人沒那部分的人啦
348,誰幫你繳勞保給你勞退
348,總而言之
348,台灣未來要更好更進步
348,還是必須往萬人口邁進在慢慢萬萬
348,這樣才有機會變成韓國那樣的強國這只是開端
348,人口實力經濟慢慢往上推
348,才有可能逼近法國英國德國
348,但是如果
348,未來政府只想跟著吸人血饅頭的話
348,可預期的是新生兒跟生育率會繼續下降
348,那樣以後在路上看有小孩的人就很兩極
348,種就是有錢人養起來沒負擔
348,另種就是過得很辛苦跟過的超級無敵辛苦的底層
348,這樣台灣就會慢慢崩落啦^^
349,人生的意義就是存活
349,如果你問住無人島上的人請問人生意義是什麼
349,他會回答他媽的當然是活下去啊啊啊啊啊啊啊啊啊啊
349,人生的意義應該是唯且適用於各種狀況
349,個重症的病人除了存活還可以追求什麼
349,個昏迷的植物人除了存活還可以追求什麼
349,在起大火房子內的人除了存活還可以追求什麼
349,所以我們要摒棄除了存活以外的慾望像是車子房子馬子結婚生小孩等這些在無人島上不存在的東西
349,要讓存活更容易且輕鬆
349,所以要有被動收入像收房租股票台積電蘋果讚
349,或是收入只要夠存活就好
349,做短工時的工作像搬貨發傳單零時工
349,讓存活不受他人威脅
349,所以學防身術帶辣椒水
349,讓存活不受疾病受傷影響
349,做有氧運動增加心肺及抵抗力
349,做肌力訓練避免跌倒骨折
349,就當個追求存活的躺平族
349,以上淺見歡迎大家交流討論
349,更多訊息請看
349,///
350,作者張居隱看板
350,標題新聞從沒工作過
350,歲男當啃老族自豪授絕招全網看傻
350,時間
350,這是版本
350,////
350,從沒工作過
350,歲男當啃老族自豪授絕招全網看傻
350,編輯林保宏報導
350,發佈時間//
350,最後更新時間//
350,現代社會出現愈來愈多的啃老族或躺平族，近日有名歲男子發文分享，自己至今還沒
350,工作過，最後家人也習慣接受
350,更讓人意想不到的是，男子竟以自身經歷，教大家如何啃
350,老
350,該篇貼文曝光後，網友們紛紛看傻了眼
350,原在社交論壇網站發文，提到自己今年歲，但因為體重過重所以免當兵，
350,他是家裡唯兒子，上面有兩個姊姊都已經嫁人，家住南港有間多坪房子，父母年收
350,入將近萬，但自己至今從未工作過
350,男網友接著提到，自己研究所畢業後，就遇到年的次貸風暴，當時許多人都被迫放無
350,薪假，甚至找不到工作，於是自己就順理成章地待在家裡打電動
350,過了約莫年，母親
350,開始催促去找工作，這時我就拿出我的拿手絕活，考公務員，定要考高考，因為普考
350,沒考上太廢了，但高考沒考上很正常
350,原提到，從年到去年共考了次，中間曾因為諾羅病毒糖尿病疫情關係躲掉
350,次，這次考試當然全落榜，父親從開始的憤怒，轉為失落和無奈，最後已成習慣
350,由
350,於兩個姊姊都已出嫁，家裡只剩他這個孩子，所以就理所當然成了啃老族
350,最後他總結重
350,點，第是要考公務員高考，但每次都落榜，其次就是臉皮要夠厚，讓他們習慣這切，
350,那就可以無憂無慮地啃老了
350,該篇貼文出，網友們議論紛紛，幾乎面倒地吐槽原，人生沒有成就，爸媽看你都
350,是失望，這樣真的開心嗎
350,你不覺得這樣的生活很沒有重心嗎
350,連我都對你失望了
350,更有網友不客氣地說，這是反串嗎
350,不是的話也太狂，年上榜高考的我情何以堪
351,網路上都說放棄夢想是躺平族放棄買房
351,那放棄夢想把錢砸在興趣算是躺平族嗎
351,花錢上繪畫課買畫具租畫室學攝影買單眼
352,歐美人每天很享受整天玩樂開趴大家也習以為常
352,但近年來亞洲人漸漸沒有努力的心態反而轉趨消極生活
352,中國躺平族日本啃老族台灣草莓族
352,亞洲怎麼了
353,本肥年薪破百啦
353,家有棟透天也不用買房
353,家也有台百萬名車也不用買車
353,屬於不買房不買車不婚不生的躺平族
353,但老了會不會像有些郷民講的孤獨到死，生病沒人照顧，想到這就好怕唷
353,有沒有八卦阿
354,如題阿
354,早上起床沒什麼鬥志去上班
354,然後想中午要吃什麼
354,下午想晚餐要吃什麼
354,下班回家滑滑手機默默洗洗睡覺
354,日復日沒什麼鬥志到了周末也沒什麼社交個人在家
354,是這樣嗎
354,有掛
355,關於躺平的天我應該算是有點心得
355,早上大概起床晨跑
355,跑完到我家巷口喝碗牛肉湯
355,"之後回到家嚕個貓耍廢順便划回應""躺平族的天通常是怎麼度過的""的廢文"
355,如果去晨泳那就比較沒時間去回廢文了
355,"大概開始""上工""其實也就是電腦開著開始做自己想做的事"
355,像今天要趕個私人約稿的圖
355,平常沒案子就是練功或是畫畫自己的爽圖再丟到社群上吸點粉拉個贊助什麼的
355,除了動不動就躺到床上尻槍這點以外
355,每十分鐘就要看次社群網站划耍廢大便大半個小時溜出去買個飲料啥的
355,都跟般上班族很像
355,中午左右離開房間找老媽蹭個飯學料理
355,吃完就去午休，有時會躺太久醒來天都快黑了，鬧鐘都叫不醒很不方便
355,"再加減""工作""個兩小時又可以吃晚餐了，十足的米蟲"
355,"晚餐後因為自覺自己今天的""工時""好像不太夠所以自願性""加班"""
355,通常會要求自己天扣掉耍廢時段至少工作趕稿時最多可以到
355,然後因為又各種划手機看嚕貓打手槍什麼的摸來摸去就快點又可以睡覺了
355,睡前會唸個日文看未來能不能撈點國外的單
355,如果不想加班那就打個遊戲或是找我妹找朋友出去吃宵夜啥的
355,"沒什麼""周休二日""但只因為平常耍廢浪費掉的時間實在太多了只好把假日挪拿來加班用"
355,"""見紅就放""""特休假""也差不多道理我沒再吝嗇給自己休息的只是平常早就夠廢了"
355,上面這些好像在工作的行為基本上也沒什麼產值時薪跟國軍八塊半有得拚
355,年薪大概是我上份工作的/吧
355,現在就是邊花之前工作的存款邊努力讓自己可以打平開銷過得比學生還省
355,今天趕完稿之後入帳塊又可以多躺半個月了開心~
355,最近似乎還要被抓進去教召出來還有小筆錢可以躺
355,買房成家那些的我早就沒指望了
355,未來的人生目標就是希望能身體健康越躺越輕鬆吧
356,習帝，四川之行後，風雲變色
356,敗部復活
356,四川幫幹倒上海幫封城元氣大傷
356,蕭敬騰高調宣傳長住成都，就是四川幫展現實力，包養台灣歌星
356,上海幫則是鳥獸散
356,明天，就是習帝七十大壽，中國人出生當年就算歲，所以，通常過虛歲生日，尾數
356,逢九自動晉十，祝賀習帝健康長壽
356,向天再借五百年
356,中華民族偉大復興千古帝
